URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/us/core/ValueSet/birthsex,5.0.1,active,,BirthSex,Birth Sex,"Codes for assigning sex at birth as specified by the [Office of the National Coordinator for Health IT (ONC)](https://www.healthit.gov/newsroom/about-onc)","Questionnaire/VbaiQuestionnaireDemographicExample",
http://hl7.org/fhir/us/core/ValueSet/detailed-ethnicity,5.0.1,active,,DetailedEthnicity,Detailed ethnicity,"The codes for the concepts 'Unknown', 'Asked but no answer', 'other, and the 41 [CDC ethnicity codes](http://www.cdc.gov/phin/resources/vocabulary/index.html) that are grouped under one of the 2 OMB ethnicity category codes.","Questionnaire/VbaiQuestionnaireDemographicExample",
http://hl7.org/fhir/us/core/ValueSet/detailed-race,5.0.1,active,,DetailedRace,Detailed Race,"The codes for the concepts 'Unknown', 'Asked but no answer', 'other, and the 900+ [CDC Race codes](http://www.cdc.gov/phin/resources/vocabulary/index.html) that are grouped under one of the 5 OMB race category codes.","Questionnaire/VbaiQuestionnaireDemographicExample",
http://hl7.org/fhir/us/core/ValueSet/simple-language,5.0.1,active,,LanguageCodesWithLanguageAndOptionallyARegionModifier,Language codes with language and optionally a region modifier,"This value set includes codes from [BCP-47](http://tools.ietf.org/html/bcp47). This value set matches the ONC 2015 Edition LanguageCommunication data element value set within C-CDA to use a 2 character language code if one exists,   and a 3 character code if a 2 character code does not exist. It points back to [RFC 5646](https://tools.ietf.org/html/rfc5646), however only the language codes are required, all other elements are optional.","Questionnaire/VbaiQuestionnaireDemographicExample,Questionnaire/Enrollment","hl7.terminology"
http://hl7.org/fhir/us/core/ValueSet/us-core-sexual-orientation,5.0.1,active,,USCoreSexualOrientation,US Core Sexual Orientation,"The US Core Sexual Orientation Value Set includes concepts to describe a person’s sexual orientation (who they are attracted to).","Questionnaire/VbaiQuestionnaireDemographicExample","THO (V3),SCT"
http://terminology.hl7.org/ValueSet/gender-identity,1.0.0,active,"2.16.840.1.113883.4.642.3.3291",GenderIdentity,Gender Identity,"Codes that indicate a individual's gender identity. This value set is a minimum set of commonly used values.  It is expected and encouraged that specific jurisdictions or communities will use additional gender identity concepts that are relevant within their community.","Questionnaire/VbaiQuestionnaireDemographicExample","THO (V3),SCT,THO"
http://terminology.hl7.org/ValueSet/v2-0066,2.0.0,active,"2.16.840.1.113883.21.29",Hl7VSEmploymentStatus,hl7VS-employmentStatus,"Value Set of codes that specify the guarantor's employment status.","ValueSet/employment-status","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0136,2.0.0,active,"2.16.840.1.113883.21.72",Hl7VSYesNoIndicator,hl7VS-yes-no-Indicator,"Codes specifying either Yes or No used in fields containing binary answers generally user-specified.","Questionnaire/GeneralInformation,Questionnaire/NeuroConsent,Questionnaire/VbaiQuestionnaireDemographicExample,Questionnaire/ContactInformation,Questionnaire/Enrollment,Questionnaire/PSC17,Questionnaire/VbaiQuestionnaireConfoundersExample,Questionnaire/AddendumWCM,Questionnaire/PedsEligibilityQuestionnaire,Questionnaire/RespiratoryPatientQuestionnaire","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-Country,2.0.0,active,"2.16.840.1.113883.1.11.171",Country,Country,"Countries of the world. ISO 3166, part 1, alpha-3 set.","Questionnaire/VbaiQuestionnaireDemographicExample","hl7.terminology"
http://terminology.hl7.org/ValueSet/v3-EducationLevel,2.0.0,active,"2.16.840.1.113883.1.11.19175",EducationLevel,EducationLevel,"***No description***","ValueSet/EducationLevel,ValueSet/Highest-Education","THO (V3)"
https://voicecollab.ai/fhir/ValueSet/EducationLevel,1.4.0,draft,,EducationLevel,Highest form of Education,"For Capturing a users highest education level","Questionnaire/VbaiQuestionnaireDemographicExample","Internal"
https://voicecollab.ai/fhir/ValueSet/Highest-Education,1.4.0,draft,,HighestEducation,Highest form of Education,"For Capturing a users highest education level",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-1,1.4.0,active,,Winograd1,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd","Questionnaire/WinogradSchema","Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-10,1.4.0,active,,Winograd10,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd","Questionnaire/WinogradSchema","Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-100,1.4.0,active,,Winograd100,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd","Questionnaire/WinogradSchema","Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-101,1.4.0,active,,Winograd101,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd","Questionnaire/WinogradSchema","Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-102,1.4.0,active,,Winograd102,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd","Questionnaire/WinogradSchema","Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-103,1.4.0,active,,Winograd103,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd","Questionnaire/WinogradSchema","Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-104,1.4.0,active,,Winograd104,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd","Questionnaire/WinogradSchema","Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-105,1.4.0,active,,Winograd105,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd","Questionnaire/WinogradSchema","Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-106,1.4.0,active,,Winograd106,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd","Questionnaire/WinogradSchema","Internal"
