URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://voicecollab.ai/fhir/ValueSet/EducationLevel,1.5.1,draft,,EducationLevel,Highest form of Education,"For Capturing a users highest education level",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Highest-Education,1.5.1,draft,,HighestEducation,Highest form of Education,"For Capturing a users highest education level",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-1,1.5.1,active,,Winograd1,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-10,1.5.1,active,,Winograd10,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-100,1.5.1,active,,Winograd100,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-101,1.5.1,active,,Winograd101,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-102,1.5.1,active,,Winograd102,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-103,1.5.1,active,,Winograd103,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-104,1.5.1,active,,Winograd104,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-105,1.5.1,active,,Winograd105,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-106,1.5.1,active,,Winograd106,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-107,1.5.1,active,,Winograd107,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-108,1.5.1,active,,Winograd108,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-109,1.5.1,active,,Winograd109,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-11,1.5.1,active,,Winograd11,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-110,1.5.1,active,,Winograd110,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-111,1.5.1,active,,Winograd111,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-112,1.5.1,active,,Winograd112,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-113,1.5.1,active,,Winograd113,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
https://voicecollab.ai/fhir/ValueSet/Winograd-114,1.5.1,active,,Winograd114,Quesionnaire ValueSet For Winograd Scehema,"The codes required for winograd",,"Internal"
